"FID_TXT","PID_PRCPID","USE_MAIN","NUM_FLR","AREA_POL","AREA_BLD","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"207","0501320000","Office",2,176.74,353.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.74,0.00,0.00,176.74,0.00,0.00,0.00
"208","0501320000","Office",6,685.82,4114.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3429.10,0.00,0.00,685.82,0.00,0.00,0.00
"209","0501321000","Office",4,84.20,336.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.41,0.00,0.00,168.41,0.00,0.00,0.00
"210","0501321000","Office",7,123.30,863.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,616.51,0.00,0.00,246.60,0.00,0.00,0.00
"211","0501322000","Office",3,22.38,67.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.38,0.00,0.00,44.77,0.00,0.00,0.00
"212","0501322000","Office",6,178.61,1071.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,714.47,0.00,0.00,357.23,0.00,0.00,0.00
"217","0501326010","Office",2,166.74,333.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.74,0.00,0.00,166.74,0.00,0.00,0.00
"218","0501326010","Office",7,177.38,1241.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1064.30,0.00,0.00,177.38,0.00,0.00,0.00
"219","0501328000","Office",4,159.21,636.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,477.64,0.00,0.00,159.21,0.00,0.00,0.00
"220","0501329000","Office",6,324.77,1948.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1299.09,0.00,0.00,649.54,0.00,0.00,0.00
"226","0501334000","Office",6,133.63,801.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,534.52,0.00,0.00,267.26,0.00,0.00,0.00
"227","0501335000","Office",5,263.34,1316.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1053.37,0.00,0.00,263.34,0.00,0.00,0.00
"232","0501339000","Office",1,81.57,81.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.57,0.00,0.00,0.00
"233","0501339000","Office",9,537.09,4833.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4296.75,0.00,0.00,537.09,0.00,0.00,0.00
"234","0501340000","Office",6,184.16,1104.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,920.82,0.00,0.00,184.16,0.00,0.00,0.00
"235","0501341000","Office",5,382.52,1912.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1147.57,0.00,0.00,765.05,0.00,0.00,0.00
"236","0501343000","Office",5,138.21,691.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552.85,0.00,0.00,138.21,0.00,0.00,0.00
"250","0501353000","Office",4,109.03,436.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,436.13,0.00,0.00,0.00,0.00,0.00,0.00
"251","0501353000","Office",5,114.59,572.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,572.95,0.00,0.00,0.00,0.00,0.00,0.00
"258","0501359000","Office",4,256.98,1027.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770.94,0.00,0.00,256.98,0.00,0.00,0.00
"259","0501360000","Office",5,111.69,558.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.08,0.00,0.00,223.38,0.00,0.00,0.00
"268","0501371000","Office",3,66.74,200.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.74,0.00,0.00,133.48,0.00,0.00,0.00
"269","0501371000","Office",5,87.71,438.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.15,0.00,0.00,175.43,0.00,0.00,0.00
"270","0501371000","Office",6,50.65,303.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.62,0.00,0.00,101.31,0.00,0.00,0.00
"274","0501375000","Office",3,36.40,109.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.40,0.00,0.00,72.80,0.00,0.00,0.00
"275","0501375000","Office",4,119.65,478.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239.30,0.00,0.00,239.30,0.00,0.00,0.00
"276","0501376000","Office",7,832.80,5829.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4164.00,0.00,832.80,832.80,0.00,0.00,0.00
"293","0501389000","Office",4,198.98,795.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.94,0.00,0.00,198.98,0.00,0.00,0.00
"294","0501390000","Office",4,139.24,556.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.48,139.24,0.00,139.24,0.00,0.00,0.00
"296","0501392000","Office",4,226.70,906.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.11,0.00,226.70,0.00,0.00,0.00,0.00
"297","0501393000","Office",4,205.59,822.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411.18,0.00,205.59,205.59,0.00,0.00,0.00
"298","0501394000","Office",5,193.29,966.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,773.17,0.00,0.00,193.29,0.00,0.00,0.00
"300","0501397000","Office",15,1266.51,18997.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17731.14,0.00,0.00,1266.51,0.00,0.00,0.00
"303","0501400000","Office",3,65.76,197.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.76,0.00,0.00,131.53,0.00,0.00,0.00
"304","0501400000","Office",5,144.88,724.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.65,0.00,0.00,289.76,0.00,0.00,0.00
"306","0501402000","Office",6,179.01,1074.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716.07,0.00,0.00,358.03,0.00,0.00,0.00
"310","0501406000","Office",5,132.93,664.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.81,0.00,0.00,265.87,0.00,0.00,0.00
"311","0501407000a","Office",3,80.11,240.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.35,0.00,0.00,0.00,0.00,0.00,0.00
"312","0501407000a","Office",5,133.94,669.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,669.70,0.00,0.00,0.00,0.00,0.00,0.00
"364","0502596000","Office",5,250.09,1250.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.49,0.00,0.00,0.00,0.00,0.00,0.00
"416","0502637000","Office",7,114.96,804.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,804.76,0.00,0.00,0.00,0.00,0.00,0.00
"417","0502638000","Office",6,271.42,1628.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1628.56,0.00,0.00,0.00,0.00,0.00,0.00
"418","0502639000","Office",5,277.33,1386.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1386.69,0.00,0.00,0.00,0.00,0.00,0.00
"555","0502756000","Office",2,90.59,181.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.19,0.00,0.00,0.00,0.00,0.00,0.00
"556","0502756000","Office",4,202.15,808.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808.60,0.00,0.00,0.00,0.00,0.00,0.00
"689","0502858000a","Office",6,123.64,741.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741.84,0.00,0.00,0.00,0.00,0.00,0.00
"690","0502859000","Office",6,183.31,1099.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1099.88,0.00,0.00,0.00,0.00,0.00,0.00
"706","0502875000","Office",11,376.44,4140.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4140.86,0.00,0.00,0.00,0.00,0.00,0.00
"708","0502878000","Office",5,197.72,988.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,988.63,0.00,0.00,0.00,0.00,0.00,0.00
"776","0502939000","Office",4,64.27,257.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257.09,0.00,0.00,0.00,0.00,0.00,0.00
"777","0502939000","Office",5,630.82,3154.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3154.12,0.00,0.00,0.00,0.00,0.00,0.00
"822","0503003000","Office",3,38.60,115.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.60,0.00,0.00,77.20,0.00,0.00,0.00
"823","0503003000","Office",3,165.18,495.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.18,0.00,0.00,330.37,0.00,0.00,0.00
"824","0503004000","Office",4,204.83,819.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,409.67,0.00,0.00,409.67,0.00,0.00,0.00
"825","0503005010","Office",4,189.92,759.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,379.84,0.00,0.00,379.84,0.00,0.00,0.00
"827","0503007000","Office",3,180.64,541.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.29,0.00,0.00,180.64,0.00,0.00,0.00
"829","0503009000","Office",4,560.97,2243.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1121.95,0.00,0.00,1121.95,0.00,0.00,0.00
"830","0503010000","Office",4,265.06,1060.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.13,0.00,0.00,530.13,0.00,0.00,0.00
"831","0503011000","Office",3,144.13,432.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.13,0.00,0.00,288.26,0.00,0.00,0.00
"832","0503011000","Office",4,116.83,467.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.67,0.00,0.00,233.67,0.00,0.00,0.00
"833","0503012000","Office",3,139.05,417.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.05,0.00,0.00,278.10,0.00,0.00,0.00
"834","0503012000","Office",4,110.34,441.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.69,0.00,0.00,220.69,0.00,0.00,0.00
"835","0503013000","Office",4,268.19,1072.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.39,0.00,0.00,536.39,0.00,0.00,0.00
"836","0503014000","Office",6,1387.45,8324.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937.25,0.00,0.00,1387.45,0.00,0.00,0.00
"874","0503051000","Office",3,306.31,918.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306.31,0.00,0.00,612.62,0.00,0.00,0.00
"875","0503052000","Office",3,211.68,635.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.68,0.00,0.00,423.37,0.00,0.00,0.00
"876","0503053000","Office",4,497.69,1990.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,995.38,0.00,0.00,995.38,0.00,0.00,0.00
"877","0503054000","Office",3,194.73,584.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.73,0.00,0.00,389.47,0.00,0.00,0.00
"878","0503055000","Office",3,161.28,483.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.28,0.00,0.00,322.57,0.00,0.00,0.00
"879","0503056000","Office",3,164.11,492.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.11,0.00,0.00,328.23,0.00,0.00,0.00
"884","0503059000","Office",3,213.96,641.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.96,0.00,0.00,427.93,0.00,0.00,0.00
"885","0503060000","Office",3,197.69,593.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.69,0.00,0.00,395.39,0.00,0.00,0.00
"886","0503061000","Office",4,241.66,966.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.00,0.00,0.00,241.66,0.00,0.00,0.00
"890","0503064001","Office",2,30.90,61.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.81,0.00,0.00,0.00,0.00,0.00,0.00
"915","0503085000","Office",5,96.35,481.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.06,0.00,0.00,192.70,0.00,0.00,0.00
"916","0503086000","Office",4,99.30,397.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.60,0.00,0.00,198.60,0.00,0.00,0.00
"924","0503092000","Office",3,39.77,119.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.77,0.00,0.00,79.54,0.00,0.00,0.00
"925","0503092000","Office",5,122.48,612.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.45,0.00,0.00,244.97,0.00,0.00,0.00
"928","0503095000","Office",5,128.50,642.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.52,0.00,0.00,257.01,0.00,0.00,0.00
"933","0503099000","Office",3,441.40,1324.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882.80,0.00,0.00,441.40,0.00,0.00,0.00
"934","0503100000","Office",3,14.52,43.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,0.00,29.04,0.00,0.00,0.00,0.00
"935","0503100000","Office",3,165.07,495.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.07,0.00,330.14,0.00,0.00,0.00,0.00
"936","0503100000","Office",4,59.16,236.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.33,0.00,118.33,0.00,0.00,0.00,0.00
"944","0503107000","Office",5,150.43,752.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.31,0.00,150.43,150.43,0.00,0.00,0.00
"1139","0503289000","Residential",2,740.79,1481.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,740.79,740.79,0.00,0.00,0.00,0.00,0.00
"1140","0503289000","Residential",18,834.10,15013.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834.10,14179.83,0.00,0.00,0.00,0.00,0.00
"1142","0503295000","Residential",5,95.50,477.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,477.53,0.00,0.00,0.00,0.00,0.00
"1143","0503296000","Residential",5,119.51,597.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,597.59,0.00,0.00,0.00,0.00,0.00
"1144","0503296000","Residential",6,282.51,1695.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1695.08,0.00,0.00,0.00,0.00,0.00
"1145","0503299000","Residential",5,31.72,158.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.62,0.00,0.00,0.00,0.00,0.00
"1146","0503299000","Residential",5,109.43,547.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,547.19,0.00,0.00,0.00,0.00,0.00
"1147","0503300000","Residential",6,131.14,786.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,786.84,0.00,0.00,0.00,0.00,0.00
"1148","0503301000","Residential",5,108.73,543.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,543.66,0.00,0.00,0.00,0.00,0.00
"1149","0503302000","Residential",5,44.98,224.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.91,0.00,0.00,0.00,0.00,0.00
"1150","0503302000","Residential",6,106.04,636.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.28,0.00,0.00,0.00,0.00,0.00
"1151","0503303000","Residential",5,86.63,433.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433.18,0.00,0.00,0.00,0.00,0.00
"1152","0503304000","Residential",6,167.29,1003.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1003.79,0.00,0.00,0.00,0.00,0.00
"1153","0503305000","Residential",5,79.13,395.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.65,0.00,0.00,0.00,0.00,0.00
"1154","0503306000","Residential",5,86.06,430.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,430.30,0.00,0.00,0.00,0.00,0.00
"1155","0503307000","Residential",5,80.86,404.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,404.33,0.00,0.00,0.00,0.00,0.00
"1156","0503308000","Residential",3,36.56,109.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.68,0.00,0.00,0.00,0.00,0.00
"1157","0503308000","Residential",5,101.85,509.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.26,0.00,0.00,0.00,0.00,0.00
"1158","0503309000","Residential",6,89.00,534.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,534.02,0.00,0.00,0.00,0.00,0.00
"1159","0503311000","Residential",5,63.97,319.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.86,0.00,0.00,0.00,0.00,0.00
"1160","0503311000","Residential",5,123.91,619.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,619.57,0.00,0.00,0.00,0.00,0.00
"1161","0503312000","Residential",5,101.53,507.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507.69,0.00,0.00,0.00,0.00,0.00
"1162","0503313000","Residential",5,100.27,501.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501.38,0.00,0.00,0.00,0.00,0.00
"1163","0503314000","Residential",5,95.26,476.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,476.31,0.00,0.00,0.00,0.00,0.00
"1164","0503315000","Residential",6,100.63,603.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,603.81,0.00,0.00,0.00,0.00,0.00
"1165","0503316000","Residential",5,115.01,575.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,575.07,0.00,0.00,0.00,0.00,0.00
"1166","0503317000","Residential",5,52.29,261.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.49,0.00,0.00,0.00,0.00,0.00
"1167","0503317000","Residential",5,101.73,508.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,508.65,0.00,0.00,0.00,0.00,0.00
"1168","0503318000","Residential",5,91.46,457.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.33,0.00,0.00,0.00,0.00,0.00
"1169","0503319000","Residential",5,94.94,474.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,474.70,0.00,0.00,0.00,0.00,0.00
"1170","0503320000","Residential",5,93.63,468.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468.18,0.00,0.00,0.00,0.00,0.00
"1171","0503322010","Residential",4,38.26,153.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.07,0.00,0.00,0.00,0.00,0.00
"1172","0503322010","Residential",4,145.17,580.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.71,0.00,0.00,0.00,0.00,0.00
"1173","0503323000","Residential",4,50.07,200.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.29,0.00,0.00,0.00,0.00,0.00
"1174","0503323000","Residential",4,139.72,558.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558.89,0.00,0.00,0.00,0.00,0.00
"1175","0503324000","Residential",5,236.76,1183.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1183.80,0.00,0.00,0.00,0.00,0.00
"1176","0503325000","Residential",6,112.55,675.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675.30,0.00,0.00,0.00,0.00,0.00
"1177","0503326000","Residential",6,104.67,628.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628.06,0.00,0.00,0.00,0.00,0.00
"1178","0503327000","Residential",6,109.75,658.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,658.52,0.00,0.00,0.00,0.00,0.00
"1179","0503328000","Residential",2,39.23,78.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.47,0.00,0.00,0.00,0.00,0.00
"1180","0503328000","Residential",5,112.73,563.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.68,0.00,0.00,0.00,0.00,0.00
"1181","0503329000","Residential",5,101.81,509.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.09,0.00,0.00,0.00,0.00,0.00
"1182","0503330000","Residential",5,106.87,534.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,534.39,0.00,0.00,0.00,0.00,0.00
"1183","0503331000","Residential",2,38.24,76.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.48,0.00,0.00,0.00,0.00,0.00
"1184","0503331000","Residential",5,94.28,471.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471.43,0.00,0.00,0.00,0.00,0.00
"1185","0503332000","Residential",5,108.00,540.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.03,0.00,0.00,0.00,0.00,0.00
"1186","0503333000","Residential",2,29.28,58.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.56,0.00,0.00,0.00,0.00,0.00
"1187","0503333000","Residential",5,133.25,666.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,666.25,0.00,0.00,0.00,0.00,0.00
"1190","0503336000","Residential",5,39.40,197.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.02,0.00,0.00,0.00,0.00,0.00
"1191","0503336000","Residential",6,100.05,600.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.32,0.00,0.00,0.00,0.00,0.00
"1192","0503337000","Residential",5,92.04,460.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.20,0.00,0.00,0.00,0.00,0.00
"1193","0503337000","Residential",6,271.49,1628.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1628.99,0.00,0.00,0.00,0.00,0.00
"1194","0503339000","Residential",5,38.22,191.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191.10,0.00,0.00,0.00,0.00,0.00
"1195","0503339000","Residential",6,116.38,698.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,698.33,0.00,0.00,0.00,0.00,0.00
"1196","0503340000","Residential",5,39.89,199.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.47,0.00,0.00,0.00,0.00,0.00
"1197","0503340000","Residential",6,118.23,709.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,709.40,0.00,0.00,0.00,0.00,0.00
"1198","0503341000","Residential",7,37.32,261.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.24,0.00,0.00,0.00,0.00,0.00
"1199","0503341000","Residential",7,140.28,982.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,982.00,0.00,0.00,0.00,0.00,0.00
"1200","0503342000","Residential",7,42.62,298.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.34,0.00,0.00,0.00,0.00,0.00
"1201","0503342000","Residential",7,161.33,1129.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1129.35,0.00,0.00,0.00,0.00,0.00
"1202","0503343000","Residential",5,92.66,463.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463.34,0.00,0.00,0.00,0.00,0.00
"1203","0503343000","Residential",7,55.70,389.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.90,0.00,0.00,0.00,0.00,0.00
"1204","0503344000","Residential",5,114.00,570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,570.00,0.00,0.00,0.00,0.00,0.00
"1205","0503345000","Residential",1,69.46,69.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.46,0.00,0.00,0.00,0.00,0.00
"1206","0503345000","Residential",4,125.09,500.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.37,0.00,0.00,0.00,0.00,0.00
"1207","0503346000","Residential",5,107.62,538.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,538.10,0.00,0.00,0.00,0.00,0.00
"1208","0503347000","Residential",5,111.28,556.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.44,0.00,0.00,0.00,0.00,0.00
"1209","0503348000","Residential",5,128.65,643.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.25,0.00,0.00,0.00,0.00,0.00
